diaObjectId,visit,band,flux,flux_err,diff_flux,diff_flux_err,expmid,mag,magerr
614435753623027782,2024121100583,r,125390.0,374.0480041503906,-2778.6298828125,375.9410095214844,60656.34027382534,18.654342651367188,0.003238677978515625
614435753623027782,2024121100578,g,122842.0,343.9289855957031,-8162.2900390625,349.6730041503906,60656.33785429405,18.676633834838867,0.003040313720703125
614435753623027782,2024121100579,g,122119.0,342.6659851074219,-8095.6298828125,349.3080139160156,60656.33824374431,18.683042526245117,0.0030460357666015625
614435753623027782,2024120100450,g,94604.796875,311.7049865722656,-35302.6015625,316.82598876953125,60646.32305262741,18.960216522216797,0.0035772323608398438
614435753623027782,2024112600316,g,163032.0,369.5,33628.0,370.7929992675781,60641.21592179395,18.36931800842285,0.0024614334106445312
614435753623027782,2024121000522,r,104872.0,348.4079895019531,-23222.0,352.6659851074219,60655.301441660784,18.848350524902344,0.0036067962646484375
614435753623027782,2024121100568,r,135601.0,373.4570007324219,8124.740234375,376.22198486328125,60656.33320203131,18.56934356689453,0.00299072265625
614435753623027782,2024121000515,r,106513.0,369.1700134277344,-21005.30078125,375.84100341796875,60655.29852609961,18.831493377685547,0.0037622451782226562
614435753623027782,2024121100573,g,127544.0,348.26800537109375,-2294.739990234375,352.5559997558594,60656.33566806716,18.63585090637207,0.002964019775390625
614435753623027782,2024121100569,r,134887.0,372.2170104980469,7434.77001953125,376.5159912109375,60656.33359718746,18.575075149536133,0.0029954910278320312
